activity_id,transaction_type_code,currency,total_amount,first_date,last_date
44000-P076735,6,USD,-21927622,2014-10-31,2025-04-30
44000-P169880,2,USD,500000000,2020-06-30,2020-06-30
44000-P169880,3,USD,94450029,2021-07-31,2025-08-31
44000-P169880,5,USD,-10786887,2021-05-31,2025-05-31
44000-P169880,6,USD,-2287606,2024-11-30,2025-05-31
44000-P087046,2,USD,21614545,2005-11-30,2014-12-31
44000-P087046,3,USD,21983083,2006-10-31,2014-12-31
44000-P087046,5,USD,-1444939,2007-02-28,2025-08-31
44000-P087046,6,USD,-2243152,2016-02-29,2025-08-31
NI-MIGOB-3602-GAGGA,1,EUR,23550768.66,2020-12-30,2024-12-31
NI-MIGOB-3602-GAGGA,3,EUR,21506433.82,2020-12-30,2024-12-31
NI-MIGOB-3602-GAGGA,4,EUR,6026379.11620335,2021-12-31,2024-12-31
NI-MIGOB-3602-GAGGA,2,EUR,18849168.82,2020-01-01,2022-10-31
ZA-NPO-048-364-FCFA_AG_ClimateMainstreamingFacility,4,GBP,330468.29,2019-05-31,2020-11-30
XI-IATI-EC_INTPA-2023-ACT-62068,2,EUR,15000000,2023-11-24,2023-11-24
XI-IATI-EC_INTPA-2023-ACT-62060,2,EUR,10000000,2023-11-24,2023-11-24
CA-3-P010792001,2,CAD,7000000.00,2022-03-04,2022-03-04
CA-3-P010792001,3,CAD,7000000.00,2022-03-25,2025-08-29
CA-3-D004859001,2,CAD,1500000.00,2018-03-29,2018-03-29
CA-3-D004859001,3,CAD,1500000.00,2018-03-31,2019-02-01
XM-DAC-41122-Cambodia-0660/A0/06/884/001,4,USD,2802874,2019-12-31,2025-06-30
XM-DAC-41122-Cambodia-0660/A0/06/884/001,3,USD,797027.69,2022-12-31,2024-12-31
XM-DAC-41122-Cambodia-0660/A0/06/884/001,11,USD,2602499,2019-12-31,2025-08-31
XM-DAC-41122-Cambodia-0660/A0/06/884/001,1,USD,2602499,2019-12-31,2025-08-31
XM-DAC-41122-Syria-4140/A0/05/200/205,4,USD,10286654,2016-12-31,2025-01-31
XM-DAC-41122-Syria-4140/A0/05/200/205,11,USD,9566858,2016-12-31,2025-08-31
XM-DAC-41122-Syria-4140/A0/05/200/205,1,USD,9566858,2016-12-31,2023-12-31
XM-DAC-41122-Chad-0810/A0/05/884/003,4,USD,2527073,2017-12-31,2025-01-31
XM-DAC-41122-Chad-0810/A0/05/884/003,3,USD,344985.63,2022-12-31,2023-12-31
XM-DAC-41122-Chad-0810/A0/05/884/003,11,USD,2480070,2017-12-31,2025-08-31
XM-DAC-41122-Chad-0810/A0/05/884/003,1,USD,2480070,2017-12-31,2024-12-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/003,4,USD,6805745,2018-12-31,2025-01-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/003,3,USD,327263.62,2022-12-31,2023-12-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/003,11,USD,6555778,2018-12-31,2025-08-31
XM-DAC-41122-Burkina Faso-4590/A0/05/883/003,1,USD,6555778,2018-12-31,2025-08-31
44000-P160096,2,USD,49998000,2017-05-31,2024-05-31
44000-P160096,3,USD,30419495,2018-02-28,2025-08-31
44000-P164190,2,USD,149999229,2017-11-30,2023-02-28
44000-P164190,3,USD,148420698,2018-01-31,2021-05-31
XM-DAC-46004-52313-001-GRNT0635,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-52313-001-GRNT0635,3,USD,7865.00,2018-12-31,2024-12-31
44000-P090675,2,USD,31502997,2009-12-31,2017-10-31
44000-P090675,3,USD,24787138,2010-07-31,2017-09-30
44000-P090675,5,USD,-2094655,2010-07-31,2025-06-30
44000-P090675,6,USD,-7987414,2015-06-30,2025-06-30
XM-DAC-46004-48409-003-GRNT0617,2,USD,22000000.00,2023-09-30,2023-09-30
CA-3-P011569001,2,CAD,4150000.00,2024-03-27,2024-03-27
CA-3-P011569001,3,CAD,2370000.00,2024-03-28,2025-03-06
XM-DAC-41122-Ethiopia-1410/A0/07/003/001,4,USD,8059476,2020-12-31,2025-08-31
XM-DAC-41122-Ethiopia-1410/A0/07/003/001,3,USD,6336308.34,2022-12-31,2025-08-31
XM-DAC-41122-Ethiopia-1410/A0/07/003/001,11,USD,8797899,2020-12-31,2025-08-31
XM-DAC-41122-Ethiopia-1410/A0/07/003/001,1,USD,8797899,2020-12-31,2025-08-31
XM-DAC-41122-Mauritania-2820/A0/06/404/003,4,USD,3899307,2018-12-31,2025-04-30
XM-DAC-41122-Mauritania-2820/A0/06/404/003,3,USD,373437.44,2022-12-31,2024-12-31
XM-DAC-41122-Mauritania-2820/A0/06/404/003,11,USD,3733983,2018-12-31,2025-08-31
XM-DAC-41122-Mauritania-2820/A0/06/404/003,1,USD,3733983,2018-12-31,2024-12-31
XM-DAC-41122-Madagascar-2670/A0/07/802/003,4,USD,1181670,2021-12-31,2025-05-31
XM-DAC-41122-Madagascar-2670/A0/07/802/003,3,USD,608005.00,2022-12-31,2024-12-31
XM-DAC-41122-Madagascar-2670/A0/07/802/003,11,USD,1129860,2021-12-31,2025-08-31
XM-DAC-41122-Madagascar-2670/A0/07/802/003,1,USD,1129860,2021-12-31,2025-08-31
CA-3-P005771001,2,CAD,277143.73,2021-03-31,2021-03-31
CA-3-P005771001,3,CAD,271471.00,2021-04-20,2022-12-19
CA-3-A033535002,2,CAD,228431.66,2008-03-28,2008-03-28
XM-DAC-41122-Eritrea-1420/A0/07/701/003,4,USD,6459326,2022-12-31,2025-08-31
XM-DAC-41122-Eritrea-1420/A0/07/701/003,3,USD,3719632.19,2022-12-31,2025-08-31
XM-DAC-41122-Eritrea-1420/A0/07/701/003,11,USD,6689360,2022-12-31,2025-08-31
XM-DAC-41122-Eritrea-1420/A0/07/701/003,1,USD,6689360,2022-12-31,2025-08-31
XM-DAC-41122-Haiti-1830/A0/08/503/004,4,USD,25390269,2017-12-31,2025-08-31
XM-DAC-41122-Haiti-1830/A0/08/503/004,3,USD,4089378.44,2022-12-31,2023-12-31
XM-DAC-41122-Haiti-1830/A0/08/503/004,11,USD,23889027,2017-12-31,2025-08-31
XM-DAC-41122-Haiti-1830/A0/08/503/004,1,USD,23889027,2017-12-31,2024-12-31
44000-P133288,2,USD,81325335,2015-04-30,2025-01-31
44000-P133288,3,USD,81325335,2016-06-30,2024-08-31
44000-P133288,5,USD,-21209946,2016-06-30,2025-04-30
44000-P133288,6,USD,-13705457,2019-10-31,2025-04-30
44000-P161869,2,USD,149860000,2019-03-31,2024-12-31
44000-P161869,3,USD,134348071,2020-06-30,2025-08-31
44000-P161869,5,USD,-3533029,2021-01-31,2025-07-31
44000-P161869,6,USD,-7341737,2024-07-31,2025-07-31
XM-DAC-41122-Sierra Leone-3900/A0/09/884/003,4,USD,166544,2025-01-31,2025-08-31
XM-DAC-41122-Sierra Leone-3900/A0/09/884/003,3,USD,246571.71,2025-08-31,2025-08-31
XM-DAC-41122-Sierra Leone-3900/A0/09/884/003,11,USD,887490,2025-08-31,2025-08-31
XM-DAC-41122-Sierra Leone-3900/A0/09/884/003,1,USD,887490,2025-08-31,2025-08-31
XM-DAC-41122-Ghana-1620/A0/06/804/015,4,USD,1217303,2023-12-31,2025-08-31
XM-DAC-41122-Ghana-1620/A0/06/804/015,3,USD,544671.06,2023-12-31,2025-08-31
XM-DAC-41122-Ghana-1620/A0/06/804/015,11,USD,2754994,2023-12-31,2025-08-31
XM-DAC-41122-Ghana-1620/A0/06/804/015,1,USD,2754994,2023-12-31,2025-08-31
XI-BRIDGE-6385676864-9815,3,USD,955000,2020-09-20,2024-09-13
XI-BRIDGE-6385676864-9815,2,USD,1000000,2019-02-11,2019-02-11
XI-BRIDGE-6385676864-9279,3,USD,5162624,2020-02-13,2024-08-31
XI-BRIDGE-6385676864-9279,2,USD,6060046,2017-09-19,2017-09-19
XI-BRIDGE-6385676864-10282,3,USD,1630351,2023-09-12,2024-08-31
XI-BRIDGE-6385676864-10282,2,USD,3569725,2021-06-11,2021-06-11
XI-BRIDGE-6385676864-9236,3,USD,3533104,2020-09-15,2024-08-31
XI-BRIDGE-6385676864-9236,2,USD,6930000,2017-12-14,2017-12-14
XI-BRIDGE-6385676864-9079,3,USD,2509090,2020-09-15,2024-08-31
XI-BRIDGE-6385676864-9079,2,USD,3460000,2017-11-08,2017-11-08
XI-BRIDGE-6385676864-10121,3,USD,1088411,2023-09-12,2024-08-31
XI-BRIDGE-6385676864-10121,2,USD,3791550,2021-08-24,2021-08-24
XI-BRIDGE-6385676864-4923,3,USD,2481981,2018-09-15,2024-09-12
XI-BRIDGE-6385676864-4923,2,USD,3187669,2016-05-04,2016-05-04
XI-BRIDGE-6385676864-9393,3,USD,2624000,2020-09-18,2023-09-15
XI-BRIDGE-6385676864-9393,2,USD,2624000,2017-09-24,2017-09-24
XI-BRIDGE-6385676864-9542,3,USD,1104921,2023-09-15,2024-09-12
XI-BRIDGE-6385676864-9542,2,USD,2000000,2019-01-24,2019-01-24
XI-BRIDGE-6385676864-9291,3,USD,693489,2020-02-13,2024-09-13
XI-BRIDGE-6385676864-9291,2,USD,2645000,2018-01-30,2018-01-30
XI-BRIDGE-6385676864-9357,3,USD,2957960,2018-09-15,2024-09-05
XI-BRIDGE-6385676864-9357,2,USD,3953250,2018-02-20,2018-02-20
XI-BRIDGE-6385676864-9191,3,USD,1373493,2020-09-15,2024-08-31
XI-BRIDGE-6385676864-9191,2,USD,2519963,2018-01-22,2018-01-22
XI-BRIDGE-6385676864-10088,3,USD,3024015,2023-09-13,2024-09-13
XI-BRIDGE-6385676864-10088,2,USD,6567547,2021-12-18,2021-12-18
XI-BRIDGE-6385676864-10093,3,USD,1721152,2023-11-16,2024-09-14
XI-BRIDGE-6385676864-10093,2,USD,4200000,2021-06-08,2021-06-08
XI-BRIDGE-6385676864-4748,3,USD,4567427,2020-09-15,2023-09-12
XI-BRIDGE-6385676864-4748,2,USD,5830000,2017-05-10,2017-05-10
XI-BRIDGE-6385676864-5535,3,USD,10407402,2020-09-15,2024-08-31
XI-BRIDGE-6385676864-5535,2,USD,26850000,2018-01-29,2018-01-29
XI-BRIDGE-6385676864-9080,3,USD,8013843,2019-02-15,2024-09-13
XI-BRIDGE-6385676864-9080,2,USD,10500000,2017-04-03,2017-04-03
XI-BRIDGE-6385676864-9771,3,USD,8093230,2020-09-24,2024-09-13
XI-BRIDGE-6385676864-9771,2,USD,8190000,2018-08-07,2018-08-07
XI-BRIDGE-6385676864-6921,3,USD,15854637,2018-09-15,2024-09-11
XI-BRIDGE-6385676864-6921,2,USD,16200000,2017-07-04,2017-07-04
XI-BRIDGE-6385676864-10006,3,USD,1767915,2020-09-21,2024-08-21
XI-BRIDGE-6385676864-10006,2,USD,3769083,2019-09-05,2019-09-05
XI-IATI-IADB-HO-L1243,2,USD,5100000,2024-05-31,2024-05-31
XI-IATI-IADB-UR-L1157,2,USD,6000000,2019-09-04,2019-09-04
XI-IATI-IADB-UR-L1157,3,USD,5600001,2020-05-31,2025-09-30
44000-P122773,2,USD,1163176,2012-03-31,2017-11-30
44000-P122773,3,USD,1163176,2013-12-31,2017-11-30
44000-P122773,5,USD,-577020,2013-12-31,2022-01-31
44000-P122773,6,USD,-1163177,2017-04-30,2022-01-31
44000-P099626,2,USD,82644316,2011-06-30,2020-11-30
44000-P099626,3,USD,72144118,2012-07-31,2020-09-30
44000-P099626,5,USD,-744301,2018-06-30,2025-06-30
44000-P099626,6,USD,-1132261,2022-01-31,2025-06-30
44000-P040907,2,USD,41474125,2001-05-31,2011-11-30
44000-P040907,3,USD,46593537,2003-08-31,2014-01-31
44000-P040907,5,USD,-5387992,2003-10-31,2025-04-30
44000-P040907,6,USD,-12748277,2011-10-31,2025-04-30
XM-DAC-41122-Guyana-1800/A0/07/884/005,4,USD,23531,2022-12-31,2024-12-31
XM-DAC-41122-Guyana-1800/A0/07/884/005,3,USD,5689.23,2023-12-31,2025-08-31
XM-DAC-41122-Guyana-1800/A0/07/884/005,11,USD,39955,2022-12-31,2025-08-31
XM-DAC-41122-Guyana-1800/A0/07/884/005,1,USD,39955,2022-12-31,2025-08-31
XM-DAC-41122-Angola-6810/A0/08/884/002,4,USD,391586,2024-12-31,2025-08-31
XM-DAC-41122-Angola-6810/A0/08/884/002,11,USD,672655,2024-12-31,2025-08-31
XM-DAC-41122-Angola-6810/A0/08/884/002,1,USD,672655,2024-12-31,2025-08-31
XM-DAC-41122-Haiti-1830/A0/09/504/001,4,USD,2054295,2023-12-31,2025-08-31
XM-DAC-41122-Haiti-1830/A0/09/504/001,3,USD,330654.03,2023-12-31,2024-12-31
XM-DAC-41122-Haiti-1830/A0/09/504/001,11,USD,2728848,2023-12-31,2025-08-31
XM-DAC-41122-Haiti-1830/A0/09/504/001,1,USD,2728848,2023-12-31,2025-08-31
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/001,4,USD,3494567,2021-12-31,2025-08-31
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/001,3,USD,497430.41,2022-12-31,2025-08-31
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/001,11,USD,3940092,2021-12-31,2025-08-31
XM-DAC-41122-Cote D'Ivoire-2250/A0/07/888/001,1,USD,3940092,2021-12-31,2025-08-31
44000-P112334,2,USD,82846699,2009-04-30,2017-02-28
44000-P112334,3,USD,82067249,2010-02-28,2017-01-31
44000-P112334,5,USD,-6714877,2010-09-30,2025-07-31
44000-P112334,6,USD,-8174101,2019-09-30,2025-07-31
44000-P125803,2,USD,133450793,2012-11-30,2021-02-28
44000-P125803,3,USD,133450793,2014-07-31,2020-06-30
44000-P125803,5,USD,-34348696,2013-06-30,2025-08-31
44000-P125803,6,USD,-19320000,2022-08-31,2025-08-31
44000-P112956,2,USD,189949829,2010-06-30,2018-06-30
44000-P112956,3,USD,175616144,2011-12-31,2018-03-31
44000-P112956,5,USD,-13386125,2012-02-29,2025-08-31
44000-P112956,6,USD,-17941404,2020-08-31,2025-08-31
44000-P132277,2,USD,100000000,2014-05-31,2014-05-31
44000-P132277,3,USD,100000002,2014-09-30,2021-06-30
44000-P132277,5,USD,-19433636,2014-09-30,2025-03-31
44000-P132277,6,USD,-22098658,2019-09-30,2025-03-31
XM-DAC-46004-53261-001-GRNT0869,2,USD,22000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53261-001-GRNT0869,3,USD,230000.00,2022-12-31,2025-08-31
XM-DAC-46004-53261-001-LN4270,2,USD,41000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53261-001-LN4270,3,USD,2775504.94,2022-12-31,2025-08-31
XM-DAC-46004-53261-001-LN4270,5,USD,18147.77,2024-05-31,2025-08-31
CA-3-P011575001,2,CAD,10000000.00,2022-11-08,2022-11-08
CA-3-P011575001,3,CAD,6300000.00,2022-12-22,2025-03-05
CA-3-P012548001,2,CAD,2570000.00,2024-03-05,2024-03-05
CA-3-P012548001,3,CAD,2570000.00,2024-03-14,2025-04-23
44000-P101279,2,USD,4389564,2009-08-31,2016-08-31
44000-P101279,3,USD,4389565,2009-12-31,2020-03-31
44000-P101279,5,USD,-1065096,2009-11-30,2024-08-31
44000-P101279,6,USD,-4389560,2020-02-29,2024-08-31
44000-P145799,2,USD,11878308,2013-12-31,2020-05-31
44000-P145799,3,USD,10952978,2014-06-30,2020-04-30
XM-DAC-41122-Madagascar-2670/A0/07/802/002,4,USD,13593936,2021-12-31,2025-07-31
XM-DAC-41122-Madagascar-2670/A0/07/802/002,3,USD,2362533.27,2022-12-31,2024-12-31
XM-DAC-41122-Madagascar-2670/A0/07/802/002,11,USD,13012203,2021-12-31,2025-08-31
XM-DAC-41122-Madagascar-2670/A0/07/802/002,1,USD,13012203,2021-12-31,2025-08-31
DE-1-201820661,2,EUR,5000000.00,2019-11-01,2019-11-01
DE-1-201820661,4,EUR,4970540.92,2023-11-30,2023-11-30
CA-3-A033866001,2,CAD,2712878.14,2011-03-29,2011-03-29
CA-3-A033866001,3,CAD,2625593.78,2011-03-31,2016-11-02
CA-3-A035121001,2,CAD,10000000.01,2013-03-04,2013-03-04
CA-3-A035121001,3,CAD,10000000.00,2013-03-04,2016-06-22
XM-DAC-41122-Iraq-2130/A0/08/002/001,4,USD,7263774,2016-12-31,2024-12-31
XM-DAC-41122-Iraq-2130/A0/08/002/001,11,USD,6747166,2016-12-31,2025-08-31
XM-DAC-41122-Iraq-2130/A0/08/002/001,1,USD,6747166,2016-12-31,2020-12-31
CA-3-S064810001,2,CAD,402054.87,2010-03-26,2010-03-26
CA-3-S064810001,3,CAD,402054.87,2010-03-31,2013-07-30
44000-P131965,2,USD,39951433,2014-11-30,2020-03-31
44000-P131965,3,USD,36764817,2015-05-31,2019-12-31
XM-DAC-41122-Brazil-0540/A0/06/001/006,4,USD,15340573,2020-12-31,2025-02-28
XM-DAC-41122-Brazil-0540/A0/06/001/006,3,USD,1418382.62,2022-12-31,2024-12-31
XM-DAC-41122-Brazil-0540/A0/06/001/006,11,USD,14911373,2020-12-31,2025-08-31
XM-DAC-41122-Brazil-0540/A0/06/001/006,1,USD,14911373,2020-12-31,2024-12-31
XI-BRIDGE-6385676864-10401,3,USD,5599193,2022-08-14,2024-09-11
XI-BRIDGE-6385676864-10401,2,USD,7000000,2021-12-08,2021-12-08
CA-3-A033419002,2,CAD,109545796.00,2008-07-29,2008-07-29
CA-3-A033419002,3,CAD,105305796.00,2009-03-30,2014-01-23
CA-3-P009441001,2,CAD,15000000.00,2021-01-29,2021-01-29
CA-3-P009441001,3,CAD,15000000.00,2021-02-01,2021-02-01
CA-3-P010733001,2,CAD,3745141.00,2021-10-29,2021-10-29
CA-3-P010733001,3,CAD,3850000.00,2021-11-29,2021-11-29
XM-DAC-41122-Nigeria-3210/A0/06/002/003,4,USD,27221886,2018-12-31,2024-12-31
XM-DAC-41122-Nigeria-3210/A0/06/002/003,3,USD,948152.40,2022-12-31,2022-12-31
XM-DAC-41122-Nigeria-3210/A0/06/002/003,11,USD,25547325,2018-12-31,2025-08-31
XM-DAC-41122-Nigeria-3210/A0/06/002/003,1,USD,25547325,2018-12-31,2024-12-31
XI-BRIDGE-6385676864-9766,3,USD,3933808,2021-09-14,2024-09-12
XI-BRIDGE-6385676864-9766,2,USD,5146804,2019-08-29,2019-08-29
XI-BRIDGE-6385676864-9573,3,USD,1977206,2021-09-13,2024-09-12
XI-BRIDGE-6385676864-9573,2,USD,3944220,2019-12-12,2019-12-12
XI-BRIDGE-6385676864-9580,3,USD,1516369,2021-09-14,2024-08-31
XI-BRIDGE-6385676864-9580,2,USD,3757102,2019-04-16,2019-04-16
XI-BRIDGE-6385676864-9154,3,USD,4267646,2020-02-13,2024-08-31
XI-BRIDGE-6385676864-9154,2,USD,5996789,2017-06-20,2017-06-20
XI-BRIDGE-6385676864-9425,3,USD,805907,2022-09-11,2024-08-31
XI-BRIDGE-6385676864-9425,2,USD,4100913,2020-03-27,2020-03-27
XI-BRIDGE-6385676864-9126,3,USD,12268914,2020-02-13,2024-09-04
XI-BRIDGE-6385676864-9126,2,USD,12866054,2017-05-10,2017-05-10
44000-P116410,2,USD,3159610781,2010-04-30,2021-11-30
44000-P116410,3,USD,3153530833,2010-06-30,2022-03-31
44000-P116410,5,USD,-1917217175,2010-06-30,2025-05-31
44000-P116410,6,USD,-910313569,2017-05-31,2025-05-31
CA-3-P014171001,2,CAD,6500000.00,2025-02-28,2025-02-28
CA-3-P014171001,3,CAD,3165571.25,2025-03-10,2025-05-15
XM-DAC-41122-Maldives-2740/A0/06/881/007,4,USD,728725,2017-12-31,2024-12-31
XM-DAC-41122-Maldives-2740/A0/06/881/007,11,USD,679024,2017-12-31,2025-08-31
XM-DAC-41122-Maldives-2740/A0/06/881/007,1,USD,679024,2017-12-31,2021-12-31
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/004,4,USD,1689844,2019-12-31,2025-08-31
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/004,3,USD,65913.07,2022-12-31,2022-12-31
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/004,11,USD,1593156,2019-12-31,2025-08-31
XM-DAC-41122-United Rep. of Tanzania-4550/A0/05/203/004,1,USD,1593156,2019-12-31,2025-08-31
44000-P160613,2,USD,30000000,2018-04-30,2018-04-30
44000-P160613,3,USD,27073909,2019-01-31,2025-05-31
XI-BRIDGE-6385676864-9210,3,USD,2890790,2020-09-15,2025-01-27
XI-BRIDGE-6385676864-9210,2,USD,2170030,2017-08-01,2017-08-01
XI-BRIDGE-6385676864-9335,3,USD,878304,2022-09-12,2022-09-12
XI-BRIDGE-6385676864-9335,2,USD,900000,2017-02-22,2017-02-22
XI-BRIDGE-6385676864-5570,3,USD,995942,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5570,2,USD,996000,2014-12-10,2014-12-10
XI-BRIDGE-6385676864-9204,3,USD,4862858,2020-09-15,2024-09-10
XI-BRIDGE-6385676864-9204,2,USD,2640000,2018-02-05,2018-02-05
XI-BRIDGE-6385676864-4042,3,USD,2286167,2014-01-23,2020-02-13
XI-BRIDGE-6385676864-4042,2,USD,1690000,2012-05-24,2012-05-24
XI-BRIDGE-6385676864-5295,3,USD,983778,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5295,2,USD,990000,2014-09-22,2014-09-22
XI-BRIDGE-6385676864-5302,3,USD,2876000,2018-03-05,2025-01-30
XI-BRIDGE-6385676864-5302,2,USD,1438000,2014-07-09,2014-07-09
XI-BRIDGE-6385676864-9222,3,USD,6952468,2020-02-13,2025-01-28
XI-BRIDGE-6385676864-9222,2,USD,4500000,2018-01-10,2018-01-10
XI-BRIDGE-6385676864-5470,3,USD,3157559,2018-09-15,2022-09-09
XI-BRIDGE-6385676864-5470,2,USD,1862400,2016-06-21,2016-06-21
XI-BRIDGE-6385676864-5048,3,USD,758999,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5048,2,USD,759000,2014-08-27,2014-08-27
XI-BRIDGE-6385676864-5378,3,USD,11441075,2018-09-15,2022-06-22
XI-BRIDGE-6385676864-5378,2,USD,7528500,2016-05-10,2016-05-10
XI-BRIDGE-6385676864-5060,3,USD,1830092,2017-02-06,2025-01-30
XI-BRIDGE-6385676864-5060,2,USD,960046,2014-05-11,2014-05-11
XI-BRIDGE-6385676864-9390,3,USD,2135292,2020-02-13,2022-09-15
XI-BRIDGE-6385676864-9390,2,USD,1500000,2017-09-18,2017-09-18
XI-BRIDGE-6385676864-2096,3,USD,1248396,2011-10-28,2024-09-10
XI-BRIDGE-6385676864-2096,2,USD,1263518,2007-10-02,2007-10-02
XI-BRIDGE-6385676864-5326,3,USD,857894,2022-09-13,2022-09-13
XI-BRIDGE-6385676864-5326,2,USD,995500,2015-06-10,2015-06-10
XI-BRIDGE-6385676864-9567,3,USD,2650978,2018-09-15,2020-02-13
XI-BRIDGE-6385676864-9567,2,USD,1319863,2016-08-21,2016-08-21
XI-BRIDGE-6385676864-5126,3,USD,972492,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5126,2,USD,980000,2014-07-07,2014-07-07
XI-BRIDGE-6385676864-9502,3,USD,510454,2022-09-12,2022-09-12
XI-BRIDGE-6385676864-9502,2,USD,950000,2018-01-10,2018-01-10
XI-BRIDGE-6385676864-9467,3,USD,842395,2022-09-15,2022-09-15
XI-BRIDGE-6385676864-9467,2,USD,880000,2017-09-21,2017-09-21
XI-BRIDGE-6385676864-4173,3,USD,1107473,2014-12-11,2019-06-30
XI-BRIDGE-6385676864-4173,2,USD,1636000,2012-09-11,2012-09-11
XI-BRIDGE-6385676864-5345,3,USD,4329301,2018-09-15,2022-09-13
XI-BRIDGE-6385676864-5345,2,USD,4400000,2016-04-03,2016-04-03
XI-BRIDGE-6385676864-3915,3,USD,6200064,2015-10-14,2021-09-30
XI-BRIDGE-6385676864-3915,2,USD,3650000,2012-11-18,2012-11-18
XI-BRIDGE-6385676864-5673,3,USD,6082833,2018-03-05,2023-04-28
XI-BRIDGE-6385676864-5673,2,USD,4365753,2016-01-13,2016-01-13
XI-BRIDGE-6385676864-5045,3,USD,819259,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5045,2,USD,850000,2014-07-07,2014-07-07
XI-BRIDGE-6385676864-5467,3,USD,2399984,2018-03-05,2020-02-13
XI-BRIDGE-6385676864-5467,2,USD,1200000,2015-01-27,2015-01-27
XI-BRIDGE-6385676864-9300,3,USD,2048410,2020-02-13,2024-09-10
XI-BRIDGE-6385676864-9300,2,USD,1950000,2017-05-17,2017-05-17
XI-BRIDGE-6385676864-9606,3,USD,6293262,2020-09-13,2024-05-27
XI-BRIDGE-6385676864-9606,2,USD,6817431,2019-04-17,2019-04-17
XI-BRIDGE-6385676864-5017,3,USD,1755372,2017-02-06,2025-01-30
XI-BRIDGE-6385676864-5017,2,USD,910000,2014-05-01,2014-05-01
XI-BRIDGE-6385676864-3905,3,USD,16185022,2015-10-14,2023-03-15
XI-BRIDGE-6385676864-3905,2,USD,8100000,2014-05-07,2014-05-07
XI-BRIDGE-6385676864-3755,2,USD,2940000,2010-09-07,2010-09-07
XI-BRIDGE-6385676864-5097,3,USD,974998,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5097,2,USD,975000,2014-06-11,2014-06-11
XI-BRIDGE-6385676864-5197,3,USD,1910000,2018-03-05,2025-01-30
XI-BRIDGE-6385676864-5197,2,USD,1000000,2015-01-07,2015-01-07
XI-BRIDGE-6385676864-9379,3,USD,3156773,2020-02-13,2022-09-10
XI-BRIDGE-6385676864-9379,2,USD,1999800,2017-07-13,2017-07-13
XI-BRIDGE-6385676864-5734,3,USD,2544280,2018-09-15,2023-03-23
XI-BRIDGE-6385676864-5734,2,USD,2779849,2016-07-25,2016-07-25
XI-BRIDGE-6385676864-5518,3,USD,4114056,2018-03-05,2021-01-27
XI-BRIDGE-6385676864-5518,2,USD,2300000,2015-06-22,2015-06-22
XI-BRIDGE-6385676864-5041,3,USD,524999,2019-06-30,2019-06-30
XI-BRIDGE-6385676864-5041,2,USD,525000,2014-10-23,2014-10-23
XI-BRIDGE-6385676864-5357,3,USD,7718306,2018-09-15,2025-01-27
XI-BRIDGE-6385676864-5357,2,USD,5480000,2016-03-09,2016-03-09
XI-BRIDGE-6385676864-4164,2,USD,1160000,2012-05-24,2012-05-24
XI-BRIDGE-6385676864-5287,3,USD,3403513,2020-09-03,2025-04-22
XI-BRIDGE-6385676864-5287,2,USD,1918182,2015-01-27,2015-01-27
XI-BRIDGE-6385676864-9319,3,USD,2298095,2020-02-13,2022-09-20
XI-BRIDGE-6385676864-9319,2,USD,1488573,2017-02-02,2017-02-02
XI-BRIDGE-6385676864-5704,3,USD,8274020,2018-03-05,2024-09-03
XI-BRIDGE-6385676864-5704,2,USD,4222110,2016-01-13,2016-01-13
XI-BRIDGE-6385676864-5717,3,USD,3202869,2020-02-13,2025-01-27
XI-BRIDGE-6385676864-5717,2,USD,2639726,2016-08-30,2016-08-30
XI-BRIDGE-6385676864-2995,2,USD,5500000,2010-12-22,2010-12-22
XI-BRIDGE-6385676864-9354,3,USD,1268028,2018-09-15,2021-09-23
XI-BRIDGE-6385676864-9354,2,USD,1999725,2016-03-09,2016-03-09
XI-BRIDGE-6385676864-6913,3,USD,9224330,2018-09-15,2025-01-27
XI-BRIDGE-6385676864-6913,2,USD,6000000,2016-11-27,2016-11-27
XI-BRIDGE-6385676864-5068,3,USD,2834008,2017-02-06,2020-09-05
XI-BRIDGE-6385676864-5068,2,USD,1425000,2014-03-11,2014-03-11
XI-BRIDGE-6385676864-10138,3,USD,1657372,2022-09-11,2025-01-22
XI-BRIDGE-6385676864-10138,2,USD,990000,2020-05-19,2020-05-19
XI-BRIDGE-6385676864-10157,3,USD,1935439,2022-09-11,2025-03-05
