activity_id,default_finance_type_code
XM-DAC-46004-55069-002-GRNT1014,110
XM-DAC-46004-55080-001-LN4401,421
XM-DAC-46004-55080-001-TA10204,110
XM-DAC-46004-55101-001-LN4301,421
XM-DAC-46004-55107-001-LN6042,421
XM-DAC-46004-55135-001-LN4302,421
XM-DAC-46004-55136-001-LN4303,421
XM-DAC-46004-55139-001-GRNT1015,110
XM-DAC-46004-55139-001-GRNT1017,110
XM-DAC-46004-55156-001-GRNT0838,110
XM-DAC-46004-55156-001-LN4181,421
XM-DAC-46004-55191-001-GRNT0900,110
XM-DAC-46004-55191-001-GRNT0904,110
XM-DAC-46004-55191-001-LN4344,421
XM-DAC-46004-55191-001-LN8454,421
XM-DAC-46004-55197-001-GRNT1000,110
XM-DAC-46004-55197-001-LN4553,421
XM-DAC-46004-55198-001-GRNT6044,110
XM-DAC-46004-55198-002-GRNT0969,110
XM-DAC-46004-55198-002-LN4493,421
XM-DAC-46004-55201-001-GRNT0858,110
XM-DAC-46004-55201-001-LN4237,421
XM-DAC-46004-55201-001-LN4238,421
XM-DAC-46004-55218-001-LN4417,421
XM-DAC-46004-55218-001-LN4418,421
XM-DAC-46004-55220-001-LN4476,421
XM-DAC-46004-55220-001-LN4477,421
XM-DAC-46004-55220-001-TA10337,110
XM-DAC-46004-55250-001-GRNT0949,110
XM-DAC-46004-55250-001-LN4454,421
XM-DAC-46004-55268-001-LN4186,421
XM-DAC-46004-55268-003-LN4550,421
XM-DAC-46004-55273-001-EI8403,510
XM-DAC-46004-55288-001-GRNT0839,110
XM-DAC-46004-55288-001-LN4201,421
XM-DAC-46004-55288-001-LN8420,421
XM-DAC-46004-55291-002-LN4171,421
XM-DAC-46004-55307-001-LN4328,421
XM-DAC-46004-55307-001-TA10124,110
XM-DAC-46004-55324-001-GRNT6050,110
XM-DAC-46004-55340-001-LN4182,421
XM-DAC-46004-56004-001-LN4386,421
XM-DAC-46004-56004-001-TA10187,110
XM-DAC-46004-56073-001-GRNT0972,110
XM-DAC-46004-56073-001-LN4495,421
XM-DAC-46004-56073-001-TA10348,110
XM-DAC-46004-56116-001-LN7732,421
XM-DAC-46004-56116-001-LN7733,421
XM-DAC-46004-56116-001-LN7734,421
XM-DAC-46004-56155-001-LN7744,421
XM-DAC-46004-56182-001-LN4506,421
XM-DAC-46004-56199-001-LN7728,421
XM-DAC-46004-56207-001-LN4317,421
XM-DAC-46004-56210-001-LN4385,421
XM-DAC-46004-56215-001-GRNT0999,110
XM-DAC-46004-56215-001-LN4551,421
XM-DAC-46004-56217-001-LN4516,421
XM-DAC-46004-56221-001-LN4287,421
XM-DAC-46004-56223-001-LN4522,421
XM-DAC-46004-56231-001-LN4347,421
XM-DAC-46004-56245-001-LN4329,421
XM-DAC-46004-56270-001-LN4538,421
XM-DAC-46004-56270-001-LN4539,421
XM-DAC-46004-56281-001-LN4479,421
XM-DAC-46004-56281-001-TA10340,110
XM-DAC-46004-56283-001-LN4352,421
XM-DAC-46004-56286-001-LN4431,421
XM-DAC-46004-56286-001-TA10234,110
XM-DAC-46004-56293-001-LN4341,421
XM-DAC-46004-56297-001-LN4469,421
XM-DAC-46004-56306-001-LN4382,421
XM-DAC-46004-56306-001-LN4383,421
XM-DAC-46004-56309-001-LN4398,421
XM-DAC-46004-56312-001-LN4279,421
XM-DAC-46004-56317-001-LN4575,421
XM-DAC-46004-56323-001-EI8446,510
XM-DAC-46004-56325-001-LN4491,421
XM-DAC-46004-56325-001-TA10345,110
XM-DAC-46004-56332-001-LN4464,421
XM-DAC-46004-56334-002-LN6053,421
XM-DAC-46004-56335-001-LN6051,421
XM-DAC-46004-56344-001-LN4394,421
XM-DAC-46004-56345-001-LN4439,421
XM-DAC-46004-56368-001-LN4487,421
XM-DAC-46004-57002-001-GRNT0988,110
XM-DAC-46004-57002-001-LN4531,421
XM-DAC-46004-57002-001-TA10378,110
XM-DAC-46004-57006-001-GRNT0961,110
XM-DAC-46004-57006-001-LN4478,421
XM-DAC-46004-57015-001-LN4359,421
XM-DAC-46004-57015-001-LN8457,421
XM-DAC-46004-57065-001-LN4367,421
XM-DAC-46004-57072-001-LN4445,421
XM-DAC-46004-57086-001-LN4458,421
XM-DAC-46004-57087-001-LN4339,421
XM-DAC-46004-57127-001-LN4443,421
XM-DAC-46004-57148-001-LN4508,421
XM-DAC-46004-57173-001-LN4446,421
XM-DAC-46004-57173-001-LN8473,421
XM-DAC-46004-57191-001-LN4400,421
XM-DAC-46004-57212-001-LN4380,421
XM-DAC-46004-57229-001-TA10264,110
XM-DAC-46004-57232-001-LN4599,421
XM-DAC-46004-57232-001-TA10552,110
XM-DAC-46004-57259-001-LN4567,421
XM-DAC-46004-57272-001-EI8461,510
XM-DAC-46004-57281-001-EI8466,510
XM-DAC-46004-57283-001-EI8467,510
XM-DAC-46004-57298-001-LN4527,421
XM-DAC-46004-57298-001-LN4528,421
XM-DAC-46004-57306-001-EI8471,510
XM-DAC-46004-57311-001-LN4474,421
XM-DAC-46004-57323-001-LN4470,421
XM-DAC-46004-57323-001-TA10324,110
XM-DAC-46004-58092-001-LN4546,421
XM-DAC-46004-58099-001-LN7843,421
XM-DAC-46004-58109-001-LN4529,421
XM-DAC-46004-58130-001-LN4509,421
XM-DAC-46004-58182-001-LN4555,421
XM-DAC-46004-58220-001-LN4537,421
XM-DAC-46004-58221-001-LN4536,421
XM-DAC-46004-58299-001-LN0005,421
XM-DAC-46004-58299-002-LN4579,421
XM-DAC-46004-58499-001-GRNT0998,110
XM-DAC-47059-P11-0034,110
XM-DAC-47064-2-1,110
ZA-NPO-048-364-FCFA_AG_CCKE,110
ZA-NPO-048-364-FCFA_AG_ClimateMainstreamingFacility,110
ZA-NPO-048-364-FCFA_AG_Programme,110
